start_date,end_date,finished,condition,subject,gender,age,mood_pre,mood_post,STAI_pre_1_1,STAI_pre_1_2,STAI_pre_1_3,STAI_pre_1_4,STAI_pre_1_5,STAI_pre_1_6,STAI_pre_1_7,STAI_pre_2_1,STAI_pre_2_2,STAI_pre_2_3,STAI_pre_2_4,STAI_pre_2_5,STAI_pre_2_6,STAI_pre_2_7,STAI_pre_3_1,STAI_pre_3_2,STAI_pre_3_3,STAI_pre_3_4,STAI_pre_3_5,STAI_pre_3_6,STAI_post_1_1,STAI_post_1_2,STAI_post_1_3,STAI_post_1_4,STAI_post_1_5,STAI_post_1_6,STAI_post_1_7,STAI_post_2_1,STAI_post_2_2,STAI_post_2_3,STAI_post_2_4,STAI_post_2_5,STAI_post_2_6,STAI_post_2_7,STAI_post_3_1,STAI_post_3_2,STAI_post_3_3,STAI_post_3_4,STAI_post_3_5,STAI_post_3_6,moral_dilemma_dog,moral_dilemma_wallet,moral_dilemma_plane,moral_dilemma_resume,moral_dilemma_kitten,moral_dilemma_trolley,moral_dilemma_control,presentation_experience,presentation_unpleasant,presentation_fun,presentation_challenge,PBC_1,PBC_2,PBC_3,PBC_4,PBC_5,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,MAIA_1_1,MAIA_1_2,MAIA_1_3,MAIA_1_4,MAIA_1_5,MAIA_1_6,MAIA_1_7,MAIA_1_8,MAIA_1_9,MAIA_1_10,MAIA_1_11,MAIA_1_12,MAIA_1_13,MAIA_1_14,MAIA_1_15,MAIA_1_16,MAIA_2_1,MAIA_2_2,MAIA_2_3,MAIA_2_4,MAIA_2_5,MAIA_2_6,MAIA_2_7,MAIA_2_8,MAIA_2_9,MAIA_2_10,MAIA_2_11,MAIA_2_12,MAIA_2_13,MAIA_2_14,MAIA_2_15,MAIA_2_16,STAI_pre,STAI_post,MAIA_noticing,MAIA_not_distracting,MAIA_not_worrying,MAIA_attention_regulation,MAIA_emotional_awareness,MAIA_self_regulation,MAIA_body_listening,MAIA_trusting,PBC,REI_rational_ability,REI_rational_engagement,REI_experiental_ability,REI_experiental_engagement,moral_judgment,moral_judgment_disgust,moral_judgment_non_disgust,presentation_evaluation,logbook,exclude
11/6/2014,11/6/2014,1,control,122,female,19,70,NA,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,9,9,9,2,9,NA,NA,NA,NA,4,3,3,4,3,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,3,4,4,4,5,3,4,4,4,4,4,4,3,3,2,4,4,3,5,4,4,4,4,4,4,4,4,2,2,4,4,3,4,3,4,4,4,3,3,4,4,4,5,4,3,4,4,3,4,4,3,5,5,4,33,NA,16,8,11,25,21,14,11,14,17,41,39,40,38,7.714285714285710,8.333333333333330,6.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,125,female,22,57,58,3,2,2,2,3,3,1,4,1,2,2,3,3,1,4,3,2,2,4,3,3,2,2,2,2,2,1,2,1,3,3,2,1,1,3,3,1,2,4,2,9,7,7,5,9,4,2,2,55,55,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.142857142857140,8.333333333333330,5.333333333333330,4,NA,0
11/6/2014,11/6/2014,1,stress,124,female,22,64,59,2,2,2,1,3,1,1,3,1,2,3,2,1,1,3,2,1,1,2,2,2,2,2,1,2,1,1,2,1,3,3,1,1,1,2,2,1,1,2,2,7,8,9,8,7,4,7,2,56,65,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857142857140,7.666666666666670,6.666666666666670,4,NA,0
11/6/2014,11/6/2014,1,stress,127,female,18,15,20,4,2,4,4,4,3,2,3,2,4,4,4,4,1,4,4,3,3,4,4,3,2,1,1,2,1,1,3,1,2,3,1,1,1,2,3,1,1,3,2,9,6,9,7,9,4,6,2,100,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857142857140,9,5.666666666666670,2,NA,0
11/6/2014,11/6/2014,1,control,128,female,19,67,NA,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,9,8,9,6,9,NA,NA,NA,NA,3,3,3,4,2,2,3,4,1,3,4,2,4,3,4,2,3,5,3,2,4,5,2,2,3,2,3,4,1,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,2,4,4,2,3,5,5,3,3,3,2,1,1,0,1,2,1,2,1,2,3,3,3,2,2,2,3,3,1,1,4,4,4,34,NA,13,13,8,8,12,9,5,12,15,28,26,36,39,8,9,6.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,133,female,20,81,69,2,2,2,2,2,1,2,2,1,2,3,2,1,1,2,2,1,1,3,2,3,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,3,2,9,9,9,7,9,7,4,2,85,7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.714285714285710,9,7.666666666666670,3,NA,0
11/6/2014,11/6/2014,1,stress,130,female,20,37,83,2,1,2,1,2,2,1,3,1,3,1,1,1,1,2,2,1,1,3,2,2,2,1,1,3,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,9,6,9,5,9,1,9,2,18,74,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.857142857142860,9,4,4,NA,0
11/6/2014,11/6/2014,1,control,129,female,18,82,NA,2,1,1,1,3,1,1,2,1,2,3,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,4,8,5,1,6,NA,NA,NA,NA,4,3,2,4,3,2,2,4,3,3,3,3,2,3,4,3,2,4,2,2,2,2,2,2,2,4,3,4,2,2,4,3,4,4,NA,5,2,3,4,4,2,2,3,3,2,1,5,5,4,3,5,4,5,4,3,3,3,3,4,3,3,3,4,4,4,3,4,2,2,3,1,1,0,3,3,3,3,35,NA,15,12,12,22,19,8,4,9,16,25,NA,35,29,5.571428571428570,5,6,NA,NA,0
11/6/2014,11/6/2014,1,control,132,female,18,44,NA,1,1,1,1,2,1,1,2,1,2,2,1,1,1,3,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,5,8,NA,NA,NA,NA,4,5,4,4,5,3,4,4,3,4,4,4,4,4,4,4,4,5,4,3,4,4,5,1,4,5,5,4,4,1,1,4,5,5,4,5,4,3,3,5,2,5,3,5,5,4,4,4,5,4,4,4,3,3,3,1,1,4,3,3,3,3,4,4,2,4,4,1,2,3,2,3,1,1,1,2,2,32,NA,17,12,9,18,18,8,5,5,22,36,37,41,40,8.285714285714290,9,7.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,126,female,20,59,76,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,3,9,9,8,9,9,3,8,2,21,78,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.857142857142860,8.666666666666670,7,4,NA,0
11/6/2014,11/6/2014,1,control,134,female,18,64,NA,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,8,8,2,6,NA,NA,NA,NA,1,3,1,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,5,5,4,4,5,3,4,5,4,5,5,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,5,5,4,3,3,2,4,5,4,4,3,3,3,4,3,4,3,3,4,4,5,4,3,2,3,3,3,4,4,5,4,28,NA,17,8,13,24,19,12,10,13,13,41,43,41,40,5,3.3333333333333300,6.333333333333330,NA,NA,0
11/6/2014,11/6/2014,1,stress,131,female,20,35,60,3,4,3,3,3,2,3,3,2,3,3,3,2,1,4,2,1,2,3,4,2,2,2,3,3,2,1,2,1,2,2,1,2,1,3,2,1,1,3,3,8,9,9,3,9,5,4,2,85,14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.714285714285710,8.666666666666670,5.666666666666670,3,NA,0
11/6/2014,11/6/2014,1,stress,136,female,20,64,80,2,1,2,2,3,1,2,2,2,2,2,2,1,1,2,2,1,1,3,2,2,2,1,1,3,1,2,2,1,2,2,1,1,1,2,2,1,1,4,2,9,5,9,5,9,4,8,2,8,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,4.666666666666670,5,NA,0
11/6/2014,11/6/2014,1,control,135,female,18,82,NA,1,1,1,2,3,1,1,4,1,2,2,1,1,1,2,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,9,8,9,2,7,NA,NA,NA,NA,2,4,2,5,2,5,4,4,2,4,2,2,3,3,4,5,5,4,4,5,5,3,5,1,4,4,4,4,2,1,4,4,5,5,2,4,2,5,4,5,2,4,3,4,3,0,4,3,1,3,4,2,3,5,4,0,0,4,2,2,1,3,1,2,2,3,2,1,0,2,0,3,0,3,4,4,4,34,NA,8,9,12,12,10,3,6,12,15,36,30,41,38,6.857142857142860,9,4.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,138,male,21,18,44,4,2,4,3,3,2,2,2,2,2,2,4,4,1,4,2,2,2,3,3,2,2,2,3,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,8,3,2,9,9,1,9,1,36,79,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.857142857142860,6.333333333333330,4.333333333333330,3,NA,0
11/6/2014,11/6/2014,1,control,137,female,24,61,NA,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,9,6,3,NA,NA,NA,NA,4,3,4,3,4,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,4,3,4,3,3,2,4,3,3,4,3,2,4,3,3,3,3,3,4,2,4,4,4,3,4,3,2,3,3,2,3,2,4,4,4,4,4,4,3,4,4,3,3,3,2,3,4,3,4,4,4,4,39,NA,15,9,8,25,18,11,11,12,18,NA,NA,NA,NA,6,7,6,NA,NA,0
11/6/2014,11/6/2014,1,control,139,female,18,40,NA,2,2,1,1,2,1,1,3,1,2,3,1,1,1,2,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,3,9,3,1,7,NA,NA,NA,NA,3,2,1,5,2,5,3,3,5,4,4,4,3,3,4,5,5,4,3,4,4,4,5,3,3,4,3,3,2,3,3,5,4,2,4,3,3,4,4,2,3,3,3,3,3,5,5,5,5,5,3,3,3,3,2,3,2,3,2,2,2,3,3,4,4,4,4,4,2,4,1,3,1,1,4,4,4,34,NA,20,11,8,17,19,11,5,12,13,38,40,31,33,5.571428571428570,5,5.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,142,female,22,96,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,5,3,2,0,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.571428571428570,9,7.666666666666670,4,NA,0
11/6/2014,11/6/2014,1,control,143,female,17,82,NA,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,9,6,8,3,7,NA,NA,NA,NA,3,3,4,4,4,5,4,4,3,3,4,2,4,4,4,3,4,2,3,2,4,3,4,2,3,3,2,4,2,3,2,4,4,3,4,4,1,3,4,4,3,3,2,4,4,5,5,5,5,6,3,1,3,6,4,4,4,4,1,1,3,5,5,4,3,5,4,4,3,3,3,3,2,1,5,5,5,26,NA,20,10,13,22,21,13,6,15,18,27,34,35,34,7,8,6,NA,NA,0
11/6/2014,11/6/2014,1,stress,140,female,18,57,82,3,2,2,2,3,1,1,2,1,2,3,2,2,1,3,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,3,2,9,8,9,7,9,2,7,2,1,96,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.285714285714290,9,5.666666666666670,3,NA,0
11/6/2014,11/6/2014,1,stress,144,female,18,50,61,2,2,1,1,2,1,1,3,1,2,2,2,2,1,2,2,1,2,4,2,3,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,8,6,5,6,5,2,7,1,22,41,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.571428571428570,6,4.666666666666670,4,NA,0
11/6/2014,11/6/2014,1,control,141,female,18,55,NA,3,1,2,1,2,1,2,3,1,2,3,2,2,1,3,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,6,8,3,7,NA,NA,NA,NA,4,5,3,4,3,4,4,2,4,4,3,4,5,3,4,4,2,4,4,4,4,4,4,2,4,4,3,4,2,2,4,4,3,4,4,4,2,3,3,4,4,2,3,3,4,3,4,3,4,4,3,3,4,4,2,5,3,3,3,3,3,3,4,3,3,4,3,2,2,3,3,1,0,2,3,3,4,39,NA,14,10,10,23,17,10,3,10,19,33,33,37,36,6.285714285714290,7,5.333333333333330,NA,NA,0
11/6/2014,11/6/2014,1,stress,146,male,18,50,62,3,2,2,3,3,1,2,4,1,3,3,2,2,1,3,2,2,1,2,3,3,2,2,2,2,1,2,3,1,2,2,2,1,1,3,2,2,1,2,3,4,3,8,7,9,2,6,2,58,32,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.571428571428570,7,4,4,NA,0
11/6/2014,11/6/2014,1,control,149,female,18,53,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,9,7,2,2,9,NA,NA,NA,NA,2,2,2,4,3,5,4,4,5,5,1,4,4,4,3,5,5,1,2,5,2,2,4,4,2,5,5,5,2,4,1,4,1,3,4,2,5,1,5,1,1,5,5,2,5,1,4,2,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,3,3,3,3,3,3,5,3,3,40,NA,10,6,12,28,16,11,9,11,13,46,42,28,21,5.714285714285710,4.666666666666670,5.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,control,148,female,20,79,NA,3,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,4,7,7,3,4,NA,NA,NA,NA,3,2,2,4,2,4,4,3,2,3,4,4,4,4,4,2,2,4,4,2,4,4,3,2,4,4,2,4,2,2,3,2,2,3,2,4,2,3,NA,4,3,2,2,2,4,3,4,4,4,2,3,2,4,2,2,4,2,4,2,2,2,4,4,4,5,4,2,2,4,3,4,4,4,4,4,4,4,39,NA,15,7,8,20,19,13,12,12,13,27,NA,35,34,5.428571428571430,5.333333333333330,6,NA,NA,0
11/6/2014,11/6/2014,1,stress,147,female,17,64,82,2,2,2,2,1,3,1,2,1,3,3,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,7,4,6,8,9,3,8,2,12,83,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.428571428571430,7.333333333333330,5,4,"did not believe presentation was real, expected relationship stress and q's",0
11/6/2014,11/6/2014,1,control,145,male,19,56,NA,1,1,2,1,3,1,1,3,1,2,3,1,1,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,7,6,1,3,NA,NA,NA,NA,1,5,2,2,2,4,4,4,2,4,5,2,4,4,2,4,1,2,4,4,4,4,4,2,4,4,4,5,5,3,2,4,4,4,3,3,1,2,3,2,2,3,3,2,3,2,4,4,2,4,2,2,5,3,4,1,1,2,4,3,3,2,0,0,3,1,1,2,2,4,2,2,1,3,4,4,4,32,NA,12,8,12,16,5,10,6,12,12,33,30,34,33,6,7.333333333333330,5.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,150,female,20,20,62,4,3,3,3,4,2,2,3,2,4,4,3,3,2,4,4,2,2,4,4,3,3,1,2,4,2,1,3,1,4,4,2,2,1,4,3,1,2,3,3,9,7,8,9,9,6,8,2,71,29,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.666666666666670,7.333333333333330,5,NA,0
11/6/2014,11/6/2014,1,stress,152,female,19,57,72,2,2,1,1,2,2,1,3,1,3,3,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,3,2,9,9,8,6,9,1,7,2,4,85,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.666666666666670,5.333333333333330,4,"very short story, gives presentations a lot, so not difficult",0
11/6/2014,11/6/2014,1,control,155,female,19,57,NA,3,3,2,2,3,1,1,3,1,4,3,2,2,1,4,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,9,7,8,3,5,NA,NA,NA,NA,5,4,1,5,2,4,3,4,2,4,3,4,4,3,4,4,1,3,3,3,4,4,5,3,3,4,3,4,2,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,5,5,4,4,2,2,3,3,2,2,3,3,2,2,3,2,2,3,4,4,3,4,3,4,3,3,4,3,3,5,5,5,48,NA,18,7,7,17,18,13,10,15,17,37,33,35,33,6.857142857142860,8,6.333333333333330,NA,NA,0
11/6/2014,11/6/2014,1,control,156,female,18,76,NA,2,1,2,3,1,1,2,1,1,2,3,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,9,9,9,3,7,NA,NA,NA,NA,4,3,1,2,4,5,5,5,4,4,5,5,5,4,5,4,5,3,5,4,5,3,5,4,5,4,4,5,3,5,5,4,5,5,5,4,1,5,4,4,4,5,4,4,5,4,4,3,3,3,3,2,5,5,4,5,3,4,3,2,1,3,5,4,5,4,4,1,3,4,4,3,2,3,4,5,3,35,NA,14,8,14,21,22,12,8,12,14,38,45,46,46,7.571428571428570,8.333333333333330,7,NA,NA,0
